id	filename	md5	size	state
760b6dfc-c9b4-4b02-8bf1-04e468815386	US82800149_251976012376_S01_GE2_105_Dec08.txt	15a63173cd67a95c1f3b5453955685d9	182427751	live
fb8d2acc-e2b5-49e5-951e-5031e541803a	US82800149_251976012869_S01_GE2_105_Dec08.txt	f6c57c8315555dbec02f2d1cdb3bfe34	181925012	live
3c13d2ce-1671-4ea2-b151-ac3a858fad6c	US82800149_251976012836_S01_GE2_105_Dec08.txt	f45bd0f8156ed59caab4c275a73ec7ec	181750459	live
c0adff04-0243-43bc-ab7a-0231dca58e05	US82800149_251976012790_S01_GE2_105_Dec08.txt	65a18f06ff3b0c2e94880c83acea841a	181761643	live
6702292d-e08a-4937-aec1-b623e9af214a	US82800149_251976012080_S01_GE2_105_Dec08.txt	94fb9675823359b647c3f80414041a03	181768449	live
29ba4609-188c-4d5f-afde-41b7c32f53f3	US82800149_251976011888_S01_GE2_105_Dec08.txt	0732d281eb1b3b4d6cae95a301ffaff0	181943236	live
95e0474b-cc9d-492a-a570-0bce090cfd86	US82800149_251976013084_S01_GE2_105_Dec08.txt	35cebb528db99be95f4468fa88ea3df3	181830372	live
de139ed9-ec31-492c-b88e-9cc645009393	US82800149_251976012591_S01_GE2_105_Dec08.txt	3e2435bbbac99fa667049415bbd26521	182405301	live
3f9954c2-2283-43d6-9146-515603ff5e97	US82800149_251976012911_S01_GE2_105_Dec08.txt	e922ef8e2db661626ddd1ba4e174167b	181759733	live
3f9af7b9-94ed-4ad6-8d6f-8088f5e5970d	US82800149_251976012625_S01_GE2_105_Dec08.txt	061b75cffec45d88ce9b5b637db783cf	181970009	live
6c203ffe-0a3d-4cb3-b352-92a6e6ade195	US82800149_251976012833_S01_GE2_105_Dec08.txt	7bb0bc2d4af5b40f4018b87e097afda6	181848820	live
f868fed7-f86f-46ff-9dad-ca0f715c18de	US82800149_251976012924_S01_GE2_105_Dec08.txt	fca27be83c7dc0bc4d40a66663f7521e	181759650	live
806708d5-22ab-4e30-8658-4d42a24ee1f0	US82800149_251976012205_S01_GE2_105_Dec08.txt	ba21b8322a9b7b30d3b45c8d183f37d0	181945159	live
a1177336-3b04-4c63-a1da-a4d5082c1582	US82800149_251976013091_S01_GE2_105_Dec08.txt	4e25acf2d7a9ea9d1d17ccf683459f58	181753831	live
26af07c9-4db6-4519-9f6d-7e26a63b944d	US82800149_251976012871_S01_GE2_105_Dec08.txt	a8dba178f262563ab793c44ab3f708eb	182262861	live
1db20a01-dcba-49ae-8dca-0f65b4811645	US82800149_251976012740_S01_GE2_105_Dec08.txt	714c3f3ed9b1382ea014a4449043f616	181758318	live
cb8ae6ae-14c6-4ee6-a538-3625e994d9e6	US82800149_251976012587_S01_GE2_105_Dec08.txt	65424475cbd03731999aa8096ec661bd	182024206	live
ab787058-eaa8-4d75-ab5c-c67dc03a3474	US82800149_251976012963_S01_GE2_105_Dec08.txt	176a0492e1d1c276937ae0ed0bd1a7af	181806098	live
928a3b48-6171-4e5e-9238-86e1c9c0c41c	US82800149_251976012119_S01_GE2_105_Dec08.txt	5e3140eb4b9cd46a392328ef6f48abb2	182446809	live
4bff5d70-1817-4257-8d64-415cfcc1b6c8	US82800149_251976013098_S01_GE2_105_Dec08.txt	31653f7a43762f44949d5031ba7eb536	181734509	live
6f5eb432-a439-45a4-a91d-732aff493ae1	US82800149_251976012816_S01_GE2_105_Dec08.txt	cda438df5e62de779a03f86aa7dd6d29	181720982	live
9977eb7b-db97-445e-80ed-af9acc0282cd	US82800149_251976012890_S01_GE2_105_Dec08.txt	cb2dd527fdad93dab536be02dfbc7d09	181759789	live
fe6e5cf1-a578-4f48-b999-2795fece784f	US82800149_251976011895_S01_GE2_105_Dec08.txt	34667c4b495e9763f6f1f05dd2336646	181958864	live
77d5aacb-9ca2-4e95-baa3-5b8973d6dd1a	US82800149_251976012617_S01_GE2_105_Dec08.txt	e4f898ba273bf9dc8f518928602f7bf6	181876791	live
39409bb1-7470-452a-bbaf-462d7592c34d	US82800149_251976012789_S01_GE2_105_Dec08.txt	648a283c2ea4fee2d4252dd8c74b442d	181791408	live
3f47889d-f4ef-4d50-b0b4-391bc7b58227	US82800149_251976012085_S01_GE2_105_Dec08.txt	620754c3a367031b9bb20ceb7c117f5b	182124227	live
393fd406-4447-49c7-987d-280f1e930696	US82800149_251976011899_S01_GE2_105_Dec08.txt	ba7be87b37832c72af827a543d57e343	182087990	live
c0416db3-2d89-4b0c-aca4-74cda375c99d	US82800149_251976012595_S01_GE2_105_Dec08.txt	f62f7e6845b6c14eb72328a889103844	182046815	live
1d8c40f2-f48f-4bb9-9e9b-f352b7855626	US82800149_251976012679_S01_GE2_105_Dec08.txt	13cafe0dc03f795260a92c0e098102fc	182031528	live
8d17f663-63e5-4914-9328-afd11e266ad6	US82800149_251976013060_S01_GE2_105_Dec08.txt	fa3ef55e8af2eee9fa7cb4e1af0f703f	181624903	live
4029e4dc-cd54-456f-905c-edaf1b48f084	US82800149_251976012803_S01_GE2_105_Dec08.txt	e5f783beecdfbdfd92be5a5c84108508	181542142	live
71e396f5-f4fd-4f51-9a16-84cb07a0bc14	US82800149_251976011868_S01_GE2_105_Dec08.txt	2e304cd7815ca0a31137c7a43fe4f316	181761607	live
27c2dbba-c7ed-4396-8e67-28666e0938df	US82800149_251976012742_S01_GE2_105_Dec08.txt	8fa3ca83583c0401d71d725809e824aa	181791900	live
d8349694-5455-47d5-bdd0-bc339b85f0e6	US82800149_251976012153_S01_GE2_105_Dec08.txt	adf74453f64456afac1705b0899335c2	182241072	live
09efd0ac-4cd1-4545-9039-d39753867fca	US82800149_251976012750_S01_GE2_105_Dec08.txt	b9e012dbacf528db37953b5d8be21554	181648999	live
897da452-5055-4424-be28-ebaee47aaddb	US82800149_251976011807_S01_GE2_105_Dec08.txt	de2a5204da821911f1d5455218f5160d	181641733	live
07dc15f2-ada0-4d61-b07b-f726e9746b44	US82800149_251976013056_S01_GE2_105_Dec08.txt	a70662937f333d455fa3c58ff85705a3	181785890	live
b5ff42ef-0a70-4172-83d5-212ef7668eb7	US82800149_251976012020_S01_GE2_105_Dec08.txt	3182c466c6dd64d077b52ec1390025e0	181739769	live
63fccdfe-9610-429d-844f-afaf078dde3b	US82800149_251976012771_S01_GE2_105_Dec08.txt	12e42c32c39c36d2f699b0e2034fa5d4	181960513	live
45740f90-7c2f-4cd2-b0f6-dd0f867f1d6a	US82800149_251976012928_S01_GE2_105_Dec08.txt	f670e3cf30a458021dae93a00f283a0a	181788117	live
a29ae870-89bf-48c3-9ea3-e1b8ba18544f	US82800149_251976012813_S01_GE2_105_Dec08.txt	d58619361a5fbc4f872980ec3f8f56a1	181662223	live
d7aa7583-87f3-456c-9d63-5f372e79befc	US82800149_251976012690_S01_GE2_105_Dec08.txt	aecda8164d3fe4826288a13f31584903	181771771	live
65fe0082-d866-43da-8df2-849439c4a3f8	US82800149_251976012805_S01_GE2_105_Dec08.txt	bf4ea2a0f47f1bf99a95b1da0eb11a94	181497397	live
4d76f4f7-07b0-431a-a3b8-7981ce42f796	US82800149_251976012025_S01_GE2_105_Dec08.txt	d9f2aba4f8c6ff72e6ba4e64e6d7ded0	181901147	live
1a6b02c1-325f-4753-9cc7-2d60b3f49ef4	US82800149_251976012210_S01_GE2_105_Dec08.txt	a1aa5f324bb72c973021a1905100a242	182357293	live
1a797eec-9841-4f55-bb65-1daef4b89383	US82800149_251976012601_S01_GE2_105_Dec08.txt	58f9c6257af37a3509352e77fd97f1b8	181638230	live
f3d15d91-511e-4a9b-915a-c4e14882b3e4	US82800149_251976011842_S01_GE2_105_Dec08.txt	d4e4562ca91eba71fc0060544c50380f	181912996	live
fe57fce2-4f34-4959-a2ec-13124a1e3b7f	US82800149_251976012721_S01_GE2_107_Sep09.txt	b140f3c5d93971176bb3205f029ae65e	182229605	live
0944a6c3-d433-4cc1-8d4d-c244160ff4c1	US82800149_251976012116_S01_GE2_105_Dec08.txt	6d75ccb718133ba032da571815a1dfc9	182592947	live
13af4889-55a6-426c-980e-7612b207d3a0	US82800149_251976013063_S01_GE2_105_Dec08.txt	cbdc36583ca3ff421c2c02ec05e97704	181862872	live
78062d63-1be2-425b-a074-403ad10888f2	US82800149_251976011864_S01_GE2_105_Dec08.txt	981894280160e200524f42009937f85a	181687314	live
59b737f0-5357-4b30-8faa-c13ff2d437ef	US82800149_251976012059_S01_GE2_105_Dec08.txt	5bcacd632308be0f67c786ee2a42132d	182336358	live
523aa9e9-1ec7-46f7-8e26-746104b01a8c	US82800149_251976012729_S01_GE2_107_Sep09.txt	b03a59de5c87fe271ab5258cb2461400	182120572	live
a30fb355-b371-49ae-8e5c-8b843d922ea8	US82800149_251976012622_S01_GE2_105_Dec08.txt	8b7a9a81a6669b6bfd4390349e36e75e	182021094	live
614379a8-7ff9-447e-b63f-d081493c717a	US82800149_251976012872_S01_GE2_105_Dec08.txt	633801b126b02eea25725a4ac45376d9	181902995	live
2f9d50db-b11b-4f48-b53f-77227c617c13	US82800149_251976012917_S01_GE2_105_Dec08.txt	b1b14bc23dc547ccae2e9b9e0d2e29a4	181726476	live
4184d4b0-f28b-4cf3-ad5a-c6c7ac021b13	US82800149_251976011880_S01_GE2_105_Dec08.txt	e3e03b97af1d5a53373cf6829a0e12b3	182021893	live
5a61d214-7a2a-45a0-b991-142dd0b0311d	US82800149_251976013065_S01_GE2_105_Dec08.txt	35750426edfd0d9d58be6c6eab695a73	182061106	live
a1df23dc-8596-43fd-b68b-2ffc91b9fd50	US82800149_251976012310_S01_GE2_105_Dec08.txt	5fdd0008a6a91b510225045f84d63224	182270736	live
1c7541c5-156c-4ce9-8b6f-818f1e134ff2	US82800149_251976012624_S01_GE2_105_Dec08.txt	07f9eb1af1f2f74306f42f0bcbeac3dc	182131982	live
7d9db88e-9de6-497e-9f5b-baad17bb6b2a	US82800149_251976012761_S01_GE2_105_Dec08.txt	49fbfffe5ce89221c0f3990b570f6837	181670987	live
e95525d2-a445-4676-b9e5-67d96722e026	US82800149_251976011869_S01_GE2_105_Dec08.txt	49cde25ac896d390aee8af1e9210ad4e	181790876	live
4ee16846-f847-40bd-8782-3d867f17023f	US82800149_251976013062_S01_GE2_105_Dec08.txt	a2a2639fe4c94616d7339143c041dd25	181657154	live
abbe976e-6f9e-4959-9bbe-2378a9dc3f3a	US82800149_251976012063_S01_GE2_105_Dec08.txt	5d9670db44205e6245fecc8031034d79	182362175	live
b3b8ee87-c6e3-4fac-a9fa-bcdf8809d951	US82800149_251976011878_S01_GE2_105_Dec08.txt	530dda9c9106529b20173bc60fb62723	181487429	live
e2a74fd6-a62c-4921-8ce9-97bb7adf1620	US82800149_251976011887_S01_GE2_105_Dec08.txt	f7e752576054437ffcbab0baab2427be	182648195	live
c0aa16c0-37fa-47e3-a7d7-671771a6a9d8	US82800149_251976012084_S01_GE2_105_Dec08.txt	322bf200ce2fac412ead47b4e90247f2	181637757	live
8c8983c4-0796-46d8-ae33-e6a15d8d13a4	US82800149_251976013073_S01_GE2_105_Dec08.txt	a59572a044e162d50623bca1737e0eb4	181594216	live
bdac8885-c803-462e-b0bb-46baf3b0be0d	US82800149_251976012383_S01_GE2_105_Dec08.txt	820ddb978da62717e5fd0205dfbdcd23	182144971	live
97cfa69b-d137-4754-9813-4b58c139fa90	US82800149_251976011898_S01_GE2_105_Dec08.txt	8ebebe69c76938a44c8dba703e449967	182127016	live
416074a2-5c1a-40cc-85fd-bcf3b1c0f525	US82800149_251976012712_S01_GE2_107_Sep09.txt	60c92196f252fb1709732485b6a291c5	182212362	live
ce0ff91c-dceb-42ee-967a-7a6b09f12d97	US82800149_251976012602_S01_GE2_105_Dec08.txt	bc806c860627f0d63a5808487e6b4edb	181829419	live
3c97d5c2-4a0c-43e3-a1b6-a813c48ea4b4	US82800149_251976012839_S01_GE2_105_Dec08.txt	2cf2f26da5bc99ae39a8485465b0ba70	181617565	live
b4b37ffd-383f-4617-9d59-64c5ad4091c2	US82800149_251976012585_S01_GE2_105_Dec08.txt	3a5bc0b552a21071c7f8a931ae01ae3f	182352707	live
4f9a93e4-3750-4584-8283-b0e5a49cf8a1	US82800149_251976012797_S01_GE2_105_Dec08.txt	f4168ece8e2d93eab37fee0cbbc7f602	181625867	live
0f8a4f0e-25ff-4697-b1e8-014a9a7b0877	US82800149_251976012305_S01_GE2_105_Dec08.txt	29aeb8b2b870259966a834b6c1223f53	182598004	live
73540b72-78e9-409d-8253-75f43c7554a9	US82800149_251976012927_S01_GE2_105_Dec08.txt	f07734e00740ce2857e13f1f39792f57	182004290	live
3d6a3f14-0f6f-4907-8ffa-55c6ac9f4798	US82800149_251976012102_S01_GE2_105_Dec08.txt	d64b7999e4868408b4717be21c889472	182142463	live
7ed72b01-f4a1-4cb8-b3ee-8457ecf230f1	US82800149_251976012830_S01_GE2_105_Dec08.txt	264ea00aaab20a9100449a7c482c96a7	181824274	live
c9648c52-a9d5-4836-af23-a76f8c010737	US82800149_251976012502_S01_GE2_105_Dec08.txt	37c786fd32da48d2a0c6db49d8649e4e	181970098	live
94ba4dc6-021e-4d75-aaaf-f8eac7b34aa0	US82800149_251976012096_S01_GE2_105_Dec08.txt	55a9d1af7d84407d948a4ede60b961ef	183131200	live
8e07d80f-584f-4d47-8677-b1fc0a8aa9a7	US82800149_251976012946_S01_GE2_105_Dec08.txt	9d1e612a7c4711838ffbd47032da1593	181806480	live
5f00e706-c945-478a-8b96-64dbb3afa1ec	US82800149_251976012915_S01_GE2_105_Dec08.txt	79699b00b0c530804e4d75b523010e88	182230484	live
ea949962-8cab-44e1-ab3e-379554a8fbe9	US82800149_251976012392_S01_GE2_105_Dec08.txt	f79594895ae45e89717e3e308624188d	181944631	live
f138aac9-75b1-4b49-a707-30e2ac2a6de3	US82800149_251976013086_S01_GE2_105_Dec08.txt	c84e62467aaa13f710e679b2a9ef456d	182024973	live
aef9e867-039e-4e45-8d39-c9be991276ae	US82800149_251976012935_S01_GE2_105_Dec08.txt	50ee30c9fc21da74b8c1e3e9a75500c4	181859739	live
e81d8a0d-dfb3-4fb2-8f2f-e05dd8c267f9	US82800149_251976012504_S01_GE2_105_Dec08.txt	ffe76fb0fcb3b2272af3898bc11bf110	182001205	live
5482d3c0-f062-4285-bbca-11b54a64ac3c	US82800149_251976011870_S01_GE2_105_Dec08.txt	591451f41529f7e6ad13592b71755f8e	181704160	live
d7931411-870a-46cd-83b7-65f4ebce16d4	US82800149_251976012884_S01_GE2_105_Dec08.txt	71d0e6923501182d6171c4d2125b03a0	181452213	live
f8517069-7305-4185-bd6b-bacd110b8fe2	US82800149_251976012920_S01_GE2_105_Dec08.txt	3215c8a7c44d1451ba35feeade2a3872	182055381	live
23cdf3c4-d91e-4573-8802-bcf7edcabbd3	US82800149_251976012584_S01_GE2_105_Dec08.txt	ca33572486c0905b9dfb3b502b3dfff5	181849790	live
a7e50230-22f5-4999-9ccd-ef5232ef30b1	US82800149_251976012937_S01_GE2_105_Dec08.txt	fe3d42b816ff99fedc9dce2f4f1a0c3c	183448736	live
928d10c9-2273-49a8-aa26-ff8c0ef10194	US82800149_251976012913_S01_GE2_105_Dec08.txt	1658beedf4c836f5be6ea9a650278350	181595990	live
cdd11d0b-b4d3-43ee-96c0-1871a73f7e44	US82800149_251976012726_S01_GE2_107_Sep09.txt	4ea45a16ec15516e034c767c9785db82	182119920	live
686eb76d-0660-466a-9180-a6a33035f158	US82800149_251976012722_S01_GE2_107_Sep09.txt	eb24283fc98ac26f448ddc19b22d2e1a	182814291	live
007e09ca-6676-4523-9a77-cc535b39b92c	US82800149_251976012100_S01_GE2_105_Dec08.txt	53d231c411b9d4ff2ca0220ec394785b	181889436	live
86dcf27e-1b6d-4ca6-bb6b-279a1ae7c7f8	US82800149_251976013097_S01_GE2_105_Dec08.txt	1a85abfea7f78c260c5ca8e3d500d806	182024532	live
5cb1871c-b0be-45eb-bc18-a39a014d93df	US82800149_251976012105_S01_GE2_105_Dec08.txt	c6685f04eb3fd3628f6bb580a5529e3b	182242769	live
71c8b26f-4d3d-4dd3-bd7f-04a06e202c6a	US82800149_251976011808_S01_GE2_105_Dec08.txt	b96217bf1719d327598a6a5077570c21	181680372	live
6d859c7e-b565-46ef-a2f1-60ddc463c762	US82800149_251976012746_S01_GE2_105_Dec08.txt	3486790e69f9fd6cc4b29fecf1144ce8	181942705	live
099a560b-44a9-4444-a1cb-6395865e34b0	US82800149_251976012814_S01_GE2_105_Dec08.txt	b597b5a08990c9b158774f360a051064	181734564	live
a49914e7-051c-4617-8391-06cd96541b7e	US82800149_251976012769_S01_GE2_105_Dec08.txt	e8d45bffade12c5eb3838d688392a2f5	181936991	live
3ad18fd9-ba9f-4e14-bd9d-8b6b7d148118	US82800149_251976012391_S01_GE2_105_Dec08.txt	56388931debb6510e72824988749009c	182101401	live
a991cb97-6c12-48bc-aa55-3aacd883af98	US82800149_251976012766_S01_GE2_105_Dec08.txt	82320bf4c3f6b2b8fd47d1f5b023cb9c	181604137	live
b40dc18e-892d-4b8f-ae27-d3d8b54e9c4d	US82800149_251976012386_S01_GE2_105_Dec08.txt	bc958b90835df270b42cbb808265136a	182182990	live
68b02754-ae7b-4cc9-ba65-f2f387ce30e3	US82800149_251976011856_S01_GE2_105_Dec08.txt	29e00af6e3ce185e18154bb4e1b88558	182134544	live
db42f8d7-f15f-4c7d-bc71-850299563333	US82800149_251976012304_S01_GE2_105_Dec08.txt	16dc8bbd9429ed30f34e8bfcdc3671fb	182273035	live
784560ad-0957-47d6-a904-8a4917c81175	US82800149_251976012725_S01_GE2_107_Sep09.txt	34c0619275fdac6db37c67b8ee6dd2d4	182354115	live
78992365-b18e-415e-a7ba-1ba7ada6320d	US82800149_251976012894_S01_GE2_105_Dec08.txt	410f4a43bd503514a13f659e6ddfd8b4	181867103	live
8a58ed11-d972-4b07-a8ab-97b373ace668	US82800149_251976012265_S01_GE2_105_Dec08.txt	ce42feddd5feb5eb9b8d352a5bbc0e95	182019192	live
5906bac0-71b0-41bc-a67c-878ed46a07ed	US82800149_251976012112_S01_GE2_105_Dec08.txt	8ed366bd6490772af787217d4e7495bc	182562514	live
9d1fd351-8a75-416d-b713-b54c75298691	US82800149_251976012042_S01_GE2_105_Dec08.txt	3e49930d6cc29245de26fa6c7c6834c6	181495151	live
8f346ed8-5139-49ed-b248-23af3544b43e	US82800149_251976011851_S01_GE2_105_Dec08.txt	63b6c9edd7264fd03c48b2e5dacd7d34	182226055	live
cde0814b-c038-4dcb-962a-3d565eb4dfc0	US82800149_251976011865_S01_GE2_105_Dec08.txt	6fcb00c4fdc376b52556acc96e65da66	181917447	live
9da7774b-e147-41f2-94cb-0775842ba283	US82800149_251976013066_S01_GE2_105_Dec08.txt	567c251650959828465124a8ea503cb1	181433120	live
362693ea-4a65-4e48-bb16-4725d628b17f	US82800149_251976012947_S01_GE2_105_Dec08.txt	c95419e3ff2f520938e5b1564f9271bd	181888712	live
a67e16bb-8081-4356-bec3-43f4a6cfe890	US82800149_251976013096_S01_GE2_105_Dec08.txt	c9bf717c168706f09b7c1e95d4bf6a4d	181594026	live
13b6126f-49e4-48c3-ab72-4c2367c2cea0	US82800149_251976012485_S01_GE2_105_Dec08.txt	f6dc51b2fd1c30da7efadb6e603734b6	181863121	live
c96ff506-49d9-4e6f-b670-6a64b2f3892e	US82800149_251976011829_S01_GE2_105_Dec08.txt	533a66b6afc65ce4ec17be7909abb22b	182236948	live
e4cde22f-cfe8-4b64-af9c-917acfcc6766	US82800149_251976012019_S01_GE2_105_Dec08.txt	d7759c7444ee17c26516c21415e66176	181763808	live
70fde62d-378e-4291-851c-d354da1640a1	US82800149_251976013050_S01_GE2_105_Dec08.txt	d0e02f3a88bd81abc2790db58855e0a6	181560677	live
86218ee6-3ca7-4695-9a32-263fc051391a	US82800149_251976012772_S01_GE2_105_Dec08.txt	496846f92e1dcbf767dcd31efb5990d7	181804985	live
41e486fb-a817-40ba-95cd-d55ceb2f0041	US82800149_251976012155_S01_GE2_105_Dec08.txt	812d39c4c285ed2cf7966749c2d6ba8d	182369291	live
af521ef6-8588-4b9c-a12f-bc354629acb5	US82800149_251976012938_S01_GE2_105_Dec08.txt	6fa71d8ada5844de0ffcbbac596f90e0	182114556	live
ae39503d-7c47-4f75-8694-f20d3ded21da	US82800149_251976011852_S01_GE2_105_Dec08.txt	e16d590121d84751a9c6725f9b7f07ff	181892349	live
0921c020-735a-462f-8552-286d82967c58	US82800149_251976012883_S01_GE2_105_Dec08.txt	bd74a04e0e78b99592f24550a1aa5378	181754231	live
428d7b35-b7e2-46a1-8bfe-3d2abb62270a	US82800149_251976012925_S01_GE2_105_Dec08.txt	efaeea2e9314aecefe9986c17c08c2ed	181899599	live
3061f376-d075-4f50-be83-6513baa394e1	US82800149_251976011857_S01_GE2_105_Dec08.txt	23f45e07dae2e35fe5df8f9791fefeb3	182373349	live
f8b88b48-0b13-4a32-8239-2f3faa1243ab	US82800149_251976012881_S01_GE2_105_Dec08.txt	d09cd0e2612573150d531c66249fc624	181536667	live
fb9a6139-82c3-4a1a-8b71-fa683c6168c1	US82800149_251976012076_S01_GE2_105_Dec08.txt	8c04ff76a80b69021cccd902d3e10ae2	182352716	live
772bb9e3-6231-41fc-ad9d-599ee539925e	US82800149_251976012486_S01_GE2_105_Dec08.txt	0e1ef1d346f579a8de2227dbaeab9b60	182061030	live
90bdc7c6-14f9-4e67-896f-4ccf6414ed9e	US82800149_251976011874_S01_GE2_105_Dec08.txt	69838883abdd731dd7fc822c561c3098	181732602	live
54d94b0c-ecf2-4d2d-9491-7ac806e998dd	US82800149_251976012689_S01_GE2_105_Dec08.txt	81b41d3e2f81ef6699b17146af3aa71c	181938067	live
cba7112f-83d5-45c1-9da5-83e67f474939	US82800149_251976012885_S01_GE2_105_Dec08.txt	0e006d389d8004e92aeee0a8c06e5c35	181528601	live
a2c6c23d-8348-48a3-b377-e35ee0b3b345	US82800149_251976012786_S01_GE2_105_Dec08.txt	0ea86dcf7e1edebf35be92522215738f	181556766	live
1950dded-4729-46aa-a876-6f5e96239ce8	US82800149_251976012081_S01_GE2_105_Dec08.txt	39d7330d3e9cba01496ef97a507cb298	181857654	live
40a94cda-64c5-4ac4-975f-afb86bd7f4c7	US82800149_251976012200_S01_GE2_105_Dec08.txt	ec438e7885f76dcda1050e07c8403d9d	182299404	live
f40b2daa-4242-4c65-8c9e-4148d827af3d	US82800149_251976011815_S01_GE2_105_Dec08.txt	591d65a901f70baacbe1c0b0450d8210	181652015	live
3c3b51ee-73b7-4dee-86b7-a0930c0bcd07	US82800149_251976013046_S01_GE2_105_Dec08.txt	c265b0c967f0c877fdee3d17f665222b	182417075	live
14142c0a-0a48-402d-a11f-bc350379461d	US82800149_251976012777_S01_GE2_105_Dec08.txt	5a542a83a8a05e613948a3204c60d14f	181709478	live
f2e4ea95-1427-4cdf-a800-0827c0850fe5	US82800149_251976012507_S01_GE2_105_Dec08.txt	f9a49ac05916f1fde061f5e0f73fb963	182029541	live
23c07010-57ee-4814-8fb9-5792f8f075f5	US82800149_251976013051_S01_GE2_105_Dec08.txt	0dd384a5ce5c53b16b257904486ed42c	181832360	live
948c8b7b-dbc7-46ae-9012-f7189fd6651f	US82800149_251976012730_S01_GE2_107_Sep09.txt	a7434f257c8396cb21bba76b42b4140b	182478357	live
c180cc1d-b007-4bae-9c8e-244110af93ba	US82800149_251976012865_S01_GE2_105_Dec08.txt	3af5ab3d87bb6987b2007bdbad31e545	182098327	live
e14dc8dc-aa9f-4297-8dc3-61f9a27bdedd	US82800149_251976012758_S01_GE2_105_Dec08.txt	211276d900d6dc4b702df2bbf5962a69	181588262	live
dd64a9d1-f6fc-46c8-b470-2c2d5da8ff5c	US82800149_251976013055_S01_GE2_105_Dec08.txt	1bff3fcee008fdeb381df9ded9ae6a1f	181704803	live
8cb39dec-cd2e-4737-8f60-be33a797e385	US82800149_251976012945_S01_GE2_105_Dec08.txt	ebf58de3ee7f37bfc88d13fd422b1dcc	181818380	live
8eca8dac-50c8-48fa-b0cf-5db157b9434f	US82800149_251976012733_S01_GE2_107_Sep09.txt	9078b1331aa942593a8309967c4ee25f	182093582	live
e1650a04-9e5b-41d9-af97-afc43ed1db16	US82800149_251976012867_S01_GE2_105_Dec08.txt	4ea5762af310d80e40be879c82dbc35a	182156398	live
623f654d-869c-4a19-89f1-8c9791bde053	US82800149_251976012065_S01_GE2_105_Dec08.txt	d2a20e314d734fbb27e2c5ee84ad867a	181868789	live
910a1a1e-5e64-435f-bb3c-8e54b90cc6da	US82800149_251976012568_S01_GE2_105_Dec08.txt	93f6e1ae1a6c9a779cc7b43dabd33be7	182160997	live
a41d46fd-2e1d-4f06-ad4c-6ab6f95d2f5c	US82800149_251976011853_S01_GE2_105_Dec08.txt	70b5ec62af606964fb4b3ebd81a18668	182405576	live
bde0719a-e4e1-494e-b323-8416005ab60b	US82800149_251976012307_S01_GE2_105_Dec08.txt	2237ee0386acd319188b043809eaba4b	182267542	live
b1c2f96c-b961-4828-ad0f-2454c3f529a6	US82800149_251976012012_S01_GE2_105_Dec08.txt	ea83b3359fca59d1803621c0e678de0a	181662533	live
036a1bc8-098c-42cd-bd2f-303d967d1276	US82800149_251976012674_S01_GE2_105_Dec08.txt	1a5eb9a303faedb8410b72d3cb2f5e01	181985018	live
e0eefb89-ca0d-441b-89d5-37a8ef210fd5	US82800149_251976012402_S01_GE2_105_Dec08.txt	2e618a36793427aa1b1ccb6b17a691d7	182374751	live
98fa74fd-c8e5-44b8-8d1e-b45825869636	US82800149_251976012723_S01_GE2_107_Sep09.txt	a1a90f42d881169a3c8b3b89f1c07a57	182143558	live
549410e1-7a01-4750-8be0-43b08dff50c9	US82800149_251976012794_S01_GE2_105_Dec08.txt	f7233c3b7c6523d41d95acca5e58d316	181800909	live
e90ca0bb-a5c0-4ee0-b120-1489168b1f08	US82800149_251976012910_S01_GE2_105_Dec08.txt	0a4e6541c3c0c976a6a123f49bda9336	181721130	live
3a77f8a8-9538-4333-b62a-bc75fbb2055c	US82800149_251976012684_S01_GE2_105_Dec08.txt	9949334a6cb4a519df7f937e6e9ab602	182113374	live
3f5a51c0-a59e-4853-8662-c534a024f8b0	US82800149_251976012058_S01_GE2_105_Dec08.txt	cb3b25337e1028aaa62829dbcc288556	182355521	live
7f60f5c8-59b6-445e-a19e-303ed23dac3e	US82800149_251976012822_S01_GE2_105_Dec08.txt	11efba5be92bdffdf39370dc77c1ed2c	181396930	live
37502ae5-41a0-4bbc-b7f5-274407169541	US82800149_251976012509_S01_GE2_105_Dec08.txt	d9f872d4811010e59c9e8af247aae63b	181873836	live
36f228e7-1729-4a1f-bbfe-bbb795652e88	US82800149_251976012511_S01_GE2_105_Dec08.txt	2e3c36907840fa6d803afa49554fce22	181980472	live
3d16083e-240b-4c41-aecc-875811c20c32	US82800149_251976011817_S01_GE2_105_Dec08.txt	b7d8dd01888141dfc1e9c7eba69e3386	182198644	live
813a7d84-5a8f-4024-844f-934758fca054	US82800149_251976012817_S01_GE2_105_Dec08.txt	d4f69e4efa49c3b4f0708f4d0a8e5d19	181647267	live
2949d69e-5b7e-4c9c-8eb0-c3da50e20b73	US82800149_251976012741_S01_GE2_105_Dec08.txt	05b35a241224ae1e2e2c5beebe7e8fa6	181753128	live
5401202b-0642-4da2-a6b8-a175aeea02e0	US82800149_251976011831_S01_GE2_105_Dec08.txt	9f99fc6f68c2d72c14125f0b0db0cbc9	181566406	live
816d2cfe-b0e0-466d-962d-450673b01d64	US82800149_251976012066_S01_GE2_105_Dec08.txt	1b44e18f0835af17d1a13aaac6736532	181925281	live
ea4ee765-b7c4-4239-ac15-22ebdc452ec9	US82800149_251976012782_S01_GE2_105_Dec08.txt	4931d214e416540b049f3cc1fc4b127a	181825189	live
